t              BoxCavity.fdtd_Point probe_Ez_20_30_24.dat
   0.45156937294272767E-008   0.459858391E-007
   0.45172343960016292E-008   0.614469542E-007
   0.45187750625759818E-008  -0.101831290E-007
   0.45203157291503343E-008  -0.668175133E-007
   0.45218563957246868E-008  -0.312291739E-007
   0.45233970622990394E-008   0.454483775E-007
   0.45249377288733919E-008   0.583113113E-007
   0.45264783954477444E-008  -0.667359856E-008
   0.45280190620220970E-008  -0.553132473E-007
   0.45295597285964495E-008  -0.182946316E-007
   0.45311003951708020E-008   0.502424236E-007
   0.45326410617451546E-008   0.497217449E-007
   0.45341817283195071E-008  -0.222547634E-007
   0.45357223948938596E-008  -0.661922286E-007
   0.45372630614682122E-008  -0.227867183E-007
   0.45388037280425647E-008   0.449069653E-007
   0.45403443946169172E-008   0.435015153E-007
   0.45418850611912698E-008  -0.203140331E-007
   0.45434257277656223E-008  -0.532182618E-007
   0.45449663943399748E-008  -0.785582799E-008
   0.45465070609143274E-008   0.518062713E-007
   0.45480477274886799E-008   0.412426857E-007
   0.45495883940630324E-008  -0.251129890E-007
   0.45511290606373850E-008  -0.536943396E-007
   0.45526697272117375E-008  -0.496200769E-008
   0.45542103937860900E-008   0.493198122E-007
   0.45557510603604426E-008   0.294313107E-007
   0.45572917269347951E-008  -0.358407419E-007
   0.45588323935091477E-008  -0.501045996E-007
   0.45603730600835002E-008   0.971197878E-008
   0.45619137266578527E-008   0.579782586E-007
   0.45634543932322053E-008   0.240073987E-007
   0.45649950598065578E-008  -0.445211299E-007
   0.45665357263809103E-008  -0.497275501E-007
   0.45680763929552629E-008   0.151372781E-007
   0.45696170595296154E-008   0.565539153E-007
   0.45711577261039679E-008   0.163607616E-007
   0.45726983926783205E-008  -0.454308555E-007
   0.45742390592526730E-008  -0.391480590E-007
   0.45757797258270255E-008   0.253059973E-007
   0.45773203924013781E-008   0.544209655E-007
   0.45788610589757306E-008   0.603634120E-008
   0.45804017255500831E-008  -0.510417024E-007
   0.45819423921244357E-008  -0.355736987E-007
   0.45834830586987882E-008   0.307886907E-007
   0.45850237252731407E-008   0.538583471E-007
   0.45865643918474933E-008  -0.177479365E-009
   0.45881050584218458E-008  -0.560775000E-007
   0.45896457249961983E-008  -0.344568676E-007
   0.45911863915705509E-008   0.359834758E-007
   0.45927270581449034E-008   0.573603600E-007
   0.45942677247192559E-008  -0.353939100E-009
   0.45958083912936085E-008  -0.564110216E-007
   0.45973490578679610E-008  -0.319160378E-007
   0.45988897244423135E-008   0.390615966E-007
   0.46004303910166661E-008   0.561914426E-007
   0.46019710575910186E-008  -0.639771613E-008
   0.46035117241653711E-008  -0.621325569E-007
   0.46050523907397237E-008  -0.322217417E-007
   0.46065930573140762E-008   0.425623625E-007
   0.46081337238884287E-008   0.571248790E-007
   0.46096743904627813E-008  -0.102167448E-007
   0.46112150570371338E-008  -0.651707524E-007
   0.46127557236114863E-008  -0.286958652E-007
   0.46142963901858389E-008   0.506152418E-007
   0.46158370567601914E-008   0.622011100E-007
   0.46173777233345439E-008  -0.118023351E-007
   0.46189183899088965E-008  -0.689708344E-007
   0.46204590564832490E-008  -0.284415087E-007
   0.46219997230576015E-008   0.535062163E-007
   0.46235403896319541E-008   0.599202181E-007
   0.46250810562063066E-008  -0.203727240E-007
   0.46266217227806591E-008  -0.733293675E-007
   0.46281623893550117E-008  -0.214714113E-007
   0.46297030559293642E-008   0.628281640E-007
   0.46312437225037167E-008   0.592694782E-007
   0.46327843890780693E-008  -0.279031589E-007
   0.46343250556524218E-008  -0.758562777E-007
   0.46358657222267743E-008  -0.176747541E-007
   0.46374063888011269E-008   0.647021352E-007
   0.46389470553754794E-008   0.567092719E-007
   0.46404877219498319E-008  -0.303415781E-007
   0.46420283885241845E-008  -0.760355690E-007
   0.46435690550985370E-008  -0.163043197E-007
   0.46451097216728895E-008   0.678891610E-007
   0.46466503882472421E-008   0.601313133E-007
   0.46481910548215946E-008  -0.299490424E-007
   0.46497317213959471E-008  -0.773457600E-007
   0.46512723879702997E-008  -0.162318941E-007
   0.46528130545446522E-008   0.658699477E-007
   0.46543537211190047E-008   0.523038182E-007
   0.46558943876933573E-008  -0.365957504E-007
   0.46574350542677098E-008  -0.742245589E-007
   0.46589757208420624E-008  -0.769526309E-008
   0.46605163874164149E-008   0.705016703E-007
   0.46620570539907674E-008   0.533542064E-007
   0.46635977205651200E-008  -0.347900695E-007
   0.46651383871394725E-008  -0.737502717E-007
   0.46666790537138250E-008  -0.113057368E-007
   0.46682197202881776E-008   0.656573818E-007
   0.46697603868625301E-008   0.496323977E-007
   0.46713010534368826E-008  -0.377458846E-007
   0.46728417200112352E-008  -0.731671932E-007
   0.46743823865855877E-008  -0.423123936E-008
   0.46759230531599402E-008   0.744180895E-007
   0.46774637197342928E-008   0.526483461E-007
   0.46790043863086453E-008  -0.404962250E-007
   0.46805450528829978E-008  -0.772943736E-007
   0.46820857194573504E-008  -0.850624104E-008
   0.46836263860317029E-008   0.702337246E-007
   0.46851670526060554E-008   0.514872944E-007
   0.46867077191804080E-008  -0.375474620E-007
   0.46882483857547605E-008  -0.746399849E-007
   0.46897890523291130E-008  -0.102414219E-007
   0.46913297189034656E-008   0.669697471E-007
   0.46928703854778181E-008   0.529215427E-007
   0.46944110520521706E-008  -0.311594235E-007
   0.46959517186265232E-008  -0.700501204E-007
   0.46974923852008757E-008  -0.121665273E-007
   0.46990330517752282E-008   0.608652471E-007
   0.47005737183495808E-008   0.472502180E-007
   0.47021143849239333E-008  -0.332629710E-007
   0.47036550514982858E-008  -0.666732944E-007
   0.47051957180726384E-008  -0.597370331E-008
   0.47067363846469909E-008   0.624274890E-007
   0.47082770512213434E-008   0.432268479E-007
   0.47098177177956960E-008  -0.334773134E-007
   0.47113583843700485E-008  -0.597380421E-007
   0.47128990509444010E-008  -0.270514988E-008
   0.47144397175187536E-008   0.555084156E-007
   0.47159803840931061E-008   0.355106096E-007
   0.47175210506674586E-008  -0.336907462E-007
   0.47190617172418112E-008  -0.578973633E-007
   0.47206023838161637E-008  -0.457864502E-008
   0.47221430503905162E-008   0.547829480E-007
   0.47236837169648688E-008   0.413264978E-007
   0.47252243835392213E-008  -0.249053151E-007
   0.47267650501135738E-008  -0.533922488E-007
   0.47283057166879264E-008  -0.740809014E-008
   0.47298463832622789E-008   0.475588138E-007
   0.47313870498366314E-008   0.359053871E-007
   0.47329277164109840E-008  -0.252909942E-007
   0.47344683829853365E-008  -0.523313872E-007
   0.47360090495596890E-008  -0.101624451E-007
   0.47375497161340416E-008   0.416621546E-007
   0.47390903827083941E-008   0.332806458E-007
   0.47406310492827466E-008  -0.193904270E-007
   0.47421717158570992E-008  -0.402943954E-007
   0.47437123824314517E-008  -0.120894583E-008
   0.47452530490058042E-008   0.417878852E-007
   0.47467937155801568E-008   0.295133979E-007
   0.47483343821545093E-008  -0.204815258E-007
   0.47498750487288618E-008  -0.417306083E-007
   0.47514157153032144E-008  -0.867480665E-008
   0.47529563818775669E-008   0.320500604E-007
   0.47544970484519194E-008   0.258363730E-007
   0.47560377150262720E-008  -0.167345409E-007
   0.47575783816006245E-008  -0.356646055E-007
   0.47591190481749771E-008  -0.506088327E-008
   0.47606597147493296E-008   0.324038574E-007
   0.47622003813236821E-008   0.273116605E-007
   0.47637410478980347E-008  -0.102877351E-007
   0.47652817144723872E-008  -0.308986010E-007
   0.47668223810467397E-008  -0.125528583E-007
   0.47683630476210923E-008   0.181166033E-007
   0.47699037141954448E-008   0.245850753E-007
   0.47714443807697973E-008   0.194167882E-008
   0.47729850473441499E-008  -0.213434603E-007
   0.47745257139185024E-008  -0.174220105E-007
   0.47760663804928549E-008   0.788730681E-008
   0.47776070470672075E-008   0.222051764E-007
   0.47791477136415600E-008   0.808798806E-008
   0.47806883802159125E-008  -0.152541730E-007
   0.47822290467902651E-008  -0.190207707E-007
   0.47837697133646176E-008  -0.993258809E-009
   0.47853103799389701E-008   0.160773848E-007
   0.47868510465133227E-008   0.138377292E-007
   0.47883917130876752E-008  -0.338591555E-008
   0.47899323796620277E-008  -0.154768429E-007
   0.47914730462363803E-008  -0.741665840E-008
   0.47930137128107328E-008   0.131381706E-007
   0.47945543793850853E-008   0.207009947E-007
   0.47960950459594379E-008   0.209831796E-008
   0.47976357125337904E-008  -0.219812684E-007
   0.47991763791081429E-008  -0.196965786E-007
   0.48007170456824955E-008   0.803866840E-008
   0.48022577122568480E-008   0.247032332E-007
   0.48037983788312005E-008   0.635420783E-008
   0.48053390454055531E-008  -0.241772486E-007
   0.48068797119799056E-008  -0.257679602E-007
   0.48084203785542581E-008   0.693864166E-008
   0.48099610451286107E-008   0.344189424E-007
   0.48115017117029632E-008   0.207100399E-007
   0.48130423782773157E-008  -0.187373956E-007
   0.48145830448516683E-008  -0.317267315E-007
   0.48161237114260208E-008   0.286861024E-008
   0.48176643780003733E-008   0.395873805E-007
   0.48192050445747259E-008   0.229540476E-007
   0.48207457111490784E-008  -0.308554888E-007
   0.48222863777234309E-008  -0.484415068E-007
   0.48238270442977835E-008  -0.172889614E-008
   0.48253677108721360E-008   0.471098325E-007
   0.48269083774464885E-008   0.297039318E-007
   0.48284490440208411E-008  -0.315038946E-007
   0.48299897105951936E-008  -0.511718312E-007
   0.48315303771695461E-008   0.200493133E-008
   0.48330710437438987E-008   0.584717625E-007
   0.48346117103182512E-008   0.390329689E-007
   0.48361523768926037E-008  -0.340947537E-007
   0.48376930434669563E-008  -0.615364399E-007
   0.48392337100413088E-008  -0.287267099E-008
   0.48407743766156613E-008   0.628653964E-007
   0.48423150431900139E-008   0.438663044E-007
   0.48438557097643664E-008  -0.365481476E-007
   0.48453963763387189E-008  -0.701227378E-007
   0.48469370429130715E-008  -0.102362918E-007
   0.48484777094874240E-008   0.638020268E-007
   0.48500183760617765E-008   0.503400841E-007
   0.48515590426361291E-008  -0.364408521E-007
   0.48530997092104816E-008  -0.777356846E-007
   0.48546403757848341E-008  -0.950475254E-008
   0.48561810423591867E-008   0.796886610E-007
   0.48577217089335392E-008   0.634443467E-007
   0.48592623755078918E-008  -0.408762801E-007
   0.48608030420822443E-008  -0.882221372E-007
   0.48623437086565968E-008  -0.949729895E-008
   0.48638843752309494E-008   0.869234071E-007
   0.48654250418053019E-008   0.639711430E-007
   0.48669657083796544E-008  -0.524010346E-007
   0.48685063749540070E-008  -0.104282549E-006
   0.48700470415283595E-008  -0.165653162E-007
   0.48715877081027120E-008   0.942479303E-007
   0.48731283746770646E-008   0.741688098E-007
   0.48746690412514171E-008  -0.518437844E-007
   0.48762097078257696E-008  -0.107421236E-006
   0.48777503744001222E-008  -0.113144054E-007
   0.48792910409744747E-008   0.104809736E-006
   0.48808317075488272E-008   0.799380757E-007
   0.48823723741231798E-008  -0.516109679E-007
   0.48839130406975323E-008  -0.108760631E-006
   0.48854537072718848E-008  -0.125832287E-007
   0.48869943738462374E-008   0.105019950E-006
   0.48885350404205899E-008   0.784258702E-007
   0.48900757069949424E-008  -0.628766799E-007
   0.48916163735692950E-008  -0.126099650E-006
   0.48931570401436475E-008  -0.193485121E-007
   0.48946977067180000E-008   0.113243750E-006
   0.48962383732923526E-008   0.881033628E-007
   0.48977790398667051E-008  -0.590878813E-007
   0.48993197064410576E-008  -0.122246291E-006
   0.49008603730154102E-008  -0.124264332E-007
   0.49024010395897627E-008   0.119851137E-006
   0.49039417061641152E-008   0.915916303E-007
   0.49054823727384678E-008  -0.621211314E-007
   0.49070230393128203E-008  -0.131830802E-006
   0.49085637058871728E-008  -0.179918018E-007
   0.49101043724615254E-008   0.125367137E-006
   0.49116450390358779E-008   0.963900817E-007
   0.49131857056102304E-008  -0.706250916E-007
   0.49147263721845830E-008  -0.145430278E-006
   0.49162670387589355E-008  -0.221447607E-007
   0.49178077053332880E-008   0.129935316E-006
   0.49193483719076406E-008   0.100324165E-006
   0.49208890384819931E-008  -0.703568546E-007
   0.49224297050563456E-008  -0.145074068E-006
   0.49239703716306982E-008  -0.171127397E-007
   0.49255110382050507E-008   0.139477336E-006
   0.49270517047794032E-008   0.107528734E-006
   0.49285923713537558E-008  -0.701634519E-007
   0.49301330379281083E-008  -0.147322339E-006
   0.49316737045024608E-008  -0.176954700E-007
   0.49332143710768134E-008   0.136798576E-006
   0.49347550376511659E-008   0.101172233E-006
   0.49362957042255184E-008  -0.752041984E-007
   0.49378363707998710E-008  -0.149722354E-006
   0.49393770373742235E-008  -0.201567190E-007
   0.49409177039485760E-008   0.136218645E-006
   0.49424583705229286E-008   0.103799643E-006
   0.49439990370972811E-008  -0.754942775E-007
   0.49455397036716336E-008  -0.154888340E-006
   0.49470803702459862E-008  -0.207295869E-007
   0.49486210368203387E-008   0.145713173E-006
   0.49501617033946912E-008   0.114878858E-006
   0.49517023699690438E-008  -0.714326092E-007
   0.49532430365433963E-008  -0.154891239E-006
   0.49547837031177488E-008  -0.191281089E-007
   0.49563243696921014E-008   0.146075138E-006
   0.49578650362664539E-008   0.106968649E-006
   0.49594057028408065E-008  -0.868914398E-007
   0.49609463694151590E-008  -0.167756014E-006
   0.49624870359895115E-008  -0.212820623E-007
   0.49640277025638641E-008   0.152702313E-006
   0.49655683691382166E-008   0.116467191E-006
   0.49671090357125691E-008  -0.768931159E-007
   0.49686497022869217E-008  -0.158394016E-006
   0.49701903688612742E-008  -0.154595909E-007
   0.49717310354356267E-008   0.152836108E-006
   0.49732717020099793E-008   0.110726589E-006
   0.49748123685843318E-008  -0.867596412E-007
   0.49763530351586843E-008  -0.167309651E-006
   0.49778937017330369E-008  -0.189655935E-007
   0.49794343683073894E-008   0.152865283E-006
   0.49809750348817419E-008   0.111349330E-006
   0.49825157014560945E-008  -0.831051139E-007
   0.49840563680304470E-008  -0.160077946E-006
   0.49855970346047995E-008  -0.145192445E-007
   0.49871377011791521E-008   0.151441569E-006
   0.49886783677535046E-008   0.108616689E-006
   0.49902190343278571E-008  -0.847439310E-007
   0.49917597009022097E-008  -0.162281552E-006
   0.49933003674765622E-008  -0.157739635E-007
   0.49948410340509147E-008   0.153539006E-006
   0.49963817006252673E-008   0.112671259E-006
   0.49979223671996198E-008  -0.793159103E-007
   0.49994630337739723E-008  -0.155394503E-006
   0.50010037003483249E-008  -0.131657600E-007
   0.50025443669226774E-008   0.146585194E-006
   0.50040850334970299E-008   0.101542355E-006
   0.50056257000713825E-008  -0.865346266E-007
   0.50071663666457350E-008  -0.159228307E-006
   0.50087070332200875E-008  -0.169840746E-007
   0.50102476997944401E-008   0.144126076E-006
   0.50117883663687926E-008   0.102670882E-006
   0.50133290329431451E-008  -0.818897803E-007
   0.50148696995174977E-008  -0.152083985E-006
   0.50164103660918502E-008  -0.932256228E-008
   0.50179510326662027E-008   0.151367445E-006
   0.50194916992405553E-008   0.110803498E-006
   0.50210323658149078E-008  -0.753821467E-007
   0.50225730323892603E-008  -0.153924148E-006
   0.50241136989636129E-008  -0.199137560E-007
   0.50256543655379654E-008   0.138356370E-006
   0.50271950321123179E-008   0.988847830E-007
   0.50287356986866705E-008  -0.829233642E-007
   0.50302763652610230E-008  -0.151163590E-006
   0.50318170318353755E-008  -0.111581073E-007
   0.50333576984097281E-008   0.140510139E-006
   0.50348983649840806E-008   0.975825145E-007
   0.50364390315584331E-008  -0.733308951E-007
   0.50379796981327857E-008  -0.136860038E-006
   0.50395203647071382E-008  -0.120418235E-007
   0.50410610312814907E-008   0.127100193E-006
   0.50426016978558433E-008   0.909178794E-007
   0.50441423644301958E-008  -0.708638055E-007
   0.50456830310045483E-008  -0.135646005E-006
   0.50472236975789009E-008  -0.125986617E-007
   0.50487643641532534E-008   0.128481261E-006
   0.50503050307276059E-008   0.926195014E-007
   0.50518456973019585E-008  -0.670705020E-007
   0.50533863638763110E-008  -0.127685837E-006
   0.50549270304506635E-008  -0.103475983E-007
   0.50564676970250161E-008   0.116888607E-006
   0.50580083635993686E-008   0.782778216E-007
   0.50595490301737212E-008  -0.711861929E-007
   0.50610896967480737E-008  -0.127121382E-006
   0.50626303633224262E-008  -0.141802516E-007
   0.50641710298967788E-008   0.115176952E-006
   0.50657116964711313E-008   0.897220716E-007
   0.50672523630454838E-008  -0.496033508E-007
   0.50687930296198364E-008  -0.110299432E-006
   0.50703336961941889E-008  -0.134611611E-007
   0.50718743627685414E-008   0.102010787E-006
   0.50734150293428940E-008   0.743229123E-007
   0.50749556959172465E-008  -0.591615077E-007
   0.50764963624915990E-008  -0.115425678E-006
   0.50780370290659516E-008  -0.184413622E-007
   0.50795776956403041E-008   0.973093321E-007
   0.50811183622146566E-008   0.753612710E-007
   0.50826590287890092E-008  -0.463848266E-007
   0.50841996953633617E-008  -0.945535135E-007
   0.50857403619377142E-008  -0.503094100E-008
   0.50872810285120668E-008   0.940882074E-007
   0.50888216950864193E-008   0.664035866E-007
   0.50903623616607718E-008  -0.490178067E-007
   0.50919030282351244E-008  -0.987153754E-007
   0.50934436948094769E-008  -0.221613021E-007
   0.50949843613838294E-008   0.740624060E-007
   0.50965250279581820E-008   0.635882031E-007
   0.50980656945325345E-008  -0.326832037E-007
   0.50996063611068870E-008  -0.801008184E-007
   0.51011470276812396E-008  -0.143717784E-007
   0.51026876942555921E-008   0.738749932E-007
   0.51042283608299446E-008   0.649543708E-007
   0.51057690274042972E-008  -0.280326375E-007
   0.51073096939786497E-008  -0.792486929E-007
   0.51088503605530022E-008  -0.219351328E-007
   0.51103910271273548E-008   0.618211686E-007
   0.51119316937017073E-008   0.562865274E-007
   0.51134723602760598E-008  -0.273580305E-007
   0.51150130268504124E-008  -0.709175652E-007
   0.51165536934247649E-008  -0.175756618E-007
   0.51180943599991174E-008   0.552858914E-007
   0.51196350265734700E-008   0.523141850E-007
   0.51211756931478225E-008  -0.140190579E-007
   0.51227163597221750E-008  -0.542581375E-007
   0.51242570262965276E-008  -0.227825829E-007
   0.51257976928708801E-008   0.329002781E-007
   0.51273383594452326E-008   0.388157773E-007
   0.51288790260195852E-008  -0.117992407E-007
   0.51304196925939377E-008  -0.494594410E-007
   0.51319603591682902E-008  -0.201525676E-007
   0.51335010257426428E-008   0.387847052E-007
   0.51350416923169953E-008   0.489665872E-007
   0.51365823588913478E-008   0.255145238E-009
   0.51381230254657004E-008  -0.396225985E-007
   0.51396636920400529E-008  -0.229016379E-007
   0.51412043586144054E-008   0.198074837E-007
   0.51427450251887580E-008   0.309595904E-007
   0.51442856917631105E-008  -0.640270059E-010
   0.51458263583374630E-008  -0.326658025E-007
   0.51473670249118156E-008  -0.275037468E-007
   0.51489076914861681E-008   0.100025748E-007
   0.51504483580605206E-008   0.367165498E-007
   0.51519890246348732E-008   0.213876898E-007
   0.51535296912092257E-008  -0.164225273E-007
   0.51550703577835782E-008  -0.288571229E-007
   0.51566110243579308E-008  -0.141161749E-008
   0.51581516909322833E-008   0.274994267E-007
   0.51596923575066359E-008   0.181232895E-007
   0.51612330240809884E-008  -0.183639788E-007
   0.51627736906553409E-008  -0.363804773E-007
   0.51643143572296935E-008  -0.135919755E-007
   0.51658550238040460E-008   0.246461305E-007
   0.51673956903783985E-008   0.355063037E-007
   0.51689363569527511E-008   0.590656413E-008
   0.51704770235271036E-008  -0.299452125E-007
   0.51720176901014561E-008  -0.261631392E-007
   0.51735583566758087E-008   0.156944786E-007
   0.51750990232501612E-008   0.403315461E-007
   0.51766396898245137E-008   0.955346735E-008
   0.51781803563988663E-008  -0.401243021E-007
   0.51797210229732188E-008  -0.413388435E-007
   0.51812616895475713E-008   0.121408661E-007
   0.51828023561219239E-008   0.523370502E-007
   0.51843430226962764E-008   0.250627057E-007
   0.51858836892706289E-008  -0.349982017E-007
   0.51874243558449815E-008  -0.454016984E-007
   0.51889650224193340E-008   0.119646160E-007
   0.51905056889936865E-008   0.589106932E-007
   0.51920463555680391E-008   0.254953001E-007
   0.51935870221423916E-008  -0.481562488E-007
   0.51951276887167441E-008  -0.625675085E-007
   0.51966683552910967E-008   0.402257427E-008
   0.51982090218654492E-008   0.643905409E-007
   0.51997496884398017E-008   0.386697536E-007
   0.52012903550141543E-008  -0.391797954E-007
   0.52028310215885068E-008  -0.636657020E-007
   0.52043716881628593E-008   0.269780287E-008
   0.52059123547372119E-008   0.723102573E-007
   0.52074530213115644E-008   0.455362290E-007
   0.52089936878859169E-008  -0.471441517E-007
   0.52105343544602695E-008  -0.788865009E-007
   0.52120750210346220E-008  -0.337782069E-008
   0.52136156876089745E-008   0.756939116E-007
   0.52151563541833271E-008   0.474974158E-007
   0.52166970207576796E-008  -0.506381568E-007
   0.52182376873320321E-008  -0.816126402E-007
   0.52197783539063847E-008   0.438033965E-008
   0.52213190204807372E-008   0.953498898E-007
   0.52228596870550897E-008   0.635432897E-007
   0.52244003536294423E-008  -0.546394219E-007
   0.52259410202037948E-008  -0.988138780E-007
   0.52274816867781473E-008  -0.720649496E-008
   0.52290223533524999E-008   0.911806168E-007
   0.52305630199268524E-008   0.574137786E-007
   0.52321036865012049E-008  -0.602292758E-007
   0.52336443530755575E-008  -0.957351247E-007
   0.52351850196499100E-008   0.255329269E-008
   0.52367256862242625E-008   0.102001557E-006
   0.52382663527986151E-008   0.659472761E-007
   0.52398070193729676E-008  -0.611459257E-007
   0.52413476859473201E-008  -0.108712740E-006
   0.52428883525216727E-008  -0.850245385E-008
   0.52444290190960252E-008   0.105627365E-006
   0.52459696856703777E-008   0.744396829E-007
   0.52475103522447303E-008  -0.630433874E-007
   0.52490510188190828E-008  -0.115438134E-006
   0.52505916853934353E-008  -0.468786254E-008
   0.52521323519677879E-008   0.118458260E-006
   0.52536730185421404E-008   0.801581876E-007
   0.52552136851164929E-008  -0.713308737E-007
   0.52567543516908455E-008  -0.127269033E-006
   0.52582950182651980E-008  -0.787896681E-008
   0.52598356848395506E-008   0.123358831E-006
   0.52613763514139031E-008   0.845280042E-007
   0.52629170179882556E-008  -0.717097990E-007
   0.52644576845626082E-008  -0.129435676E-006
   0.52659983511369607E-008  -0.689387036E-008
   0.52675390177113132E-008   0.129250424E-006
   0.52690796842856658E-008   0.903329251E-007
   0.52706203508600183E-008  -0.733816776E-007
   0.52721610174343708E-008  -0.136436128E-006
   0.52737016840087234E-008  -0.920364585E-008
   0.52752423505830759E-008   0.131944930E-006
   0.52767830171574284E-008   0.879327047E-007
   0.52783236837317810E-008  -0.820284782E-007
   0.52798643503061335E-008  -0.142167082E-006
   0.52814050168804860E-008  -0.904653064E-008
   0.52829456834548386E-008   0.135638487E-006
   0.52844863500291911E-008   0.962937534E-007
   0.52860270166035436E-008  -0.727997573E-007
   0.52875676831778962E-008  -0.141554381E-006
   0.52891083497522487E-008  -0.133411078E-007
   0.52906490163266012E-008   0.139251668E-006
   0.52921896829009538E-008   0.103045693E-006
   0.52937303494753063E-008  -0.780785996E-007
   0.52952710160496588E-008  -0.153871866E-006
   0.52968116826240114E-008  -0.162309846E-007
   0.52983523491983639E-008   0.143609270E-006
   0.52998930157727164E-008   0.102095854E-006
   0.53014336823470690E-008  -0.822381736E-007
   0.53029743489214215E-008  -0.151616632E-006
   0.53045150154957740E-008  -0.810304357E-008
   0.53060556820701266E-008   0.150956538E-006
   0.53075963486444791E-008   0.104077849E-006
   0.53091370152188316E-008  -0.881994069E-007
   0.53106776817931842E-008  -0.162203889E-006
   0.53122183483675367E-008  -0.135418645E-007
   0.53137590149418892E-008   0.154681615E-006
   0.53152996815162418E-008   0.110019108E-006
   0.53168403480905943E-008  -0.864903811E-007
   0.53183810146649468E-008  -0.163146439E-006
   0.53199216812392994E-008  -0.131491760E-007
   0.53214623478136519E-008   0.156483296E-006
   0.53230030143880044E-008   0.109559409E-006
   0.53245436809623570E-008  -0.912641838E-007
   0.53260843475367095E-008  -0.168173983E-006
   0.53276250141110620E-008  -0.135067779E-007
   0.53291656806854146E-008   0.159004898E-006
   0.53307063472597671E-008   0.111636155E-006
   0.53322470138341196E-008  -0.878311681E-007
   0.53337876804084722E-008  -0.163246142E-006
   0.53353283469828247E-008  -0.114051062E-007
   0.53368690135571772E-008   0.159075285E-006
   0.53384096801315298E-008   0.113281637E-006
   0.53399503467058823E-008  -0.893970551E-007
   0.53414910132802348E-008  -0.172148930E-006
   0.53430316798545874E-008  -0.188937435E-007
   0.53445723464289399E-008   0.159659379E-006
   0.53461130130032924E-008   0.114973680E-006
   0.53476536795776450E-008  -0.894928505E-007
   0.53491943461519975E-008  -0.167034898E-006
   0.53507350127263500E-008  -0.119150627E-007
   0.53522756793007026E-008   0.157328515E-006
   0.53538163458750551E-008   0.108087725E-006
   0.53553570124494076E-008  -0.886703546E-007
   0.53568976790237602E-008  -0.163098690E-006
   0.53584383455981127E-008  -0.143728869E-007
   0.53599790121724653E-008   0.154713575E-006
   0.53615196787468178E-008   0.112340103E-006
   0.53630603453211703E-008  -0.849346549E-007
   0.53646010118955229E-008  -0.165174299E-006
   0.53661416784698754E-008  -0.160156191E-007
   0.53676823450442279E-008   0.155818228E-006
   0.53692230116185805E-008   0.111453183E-006
   0.53707636781929330E-008  -0.863056115E-007
   0.53723043447672855E-008  -0.162095674E-006
   0.53738450113416381E-008  -0.120145387E-007
   0.53753856779159906E-008   0.154674396E-006
   0.53769263444903431E-008   0.107521075E-006
   0.53784670110646957E-008  -0.873129977E-007
   0.53800076776390482E-008  -0.160158123E-006
   0.53815483442134007E-008  -0.111028697E-007
   0.53830890107877533E-008   0.152237476E-006
   0.53846296773621058E-008   0.102939033E-006
   0.53861703439364583E-008  -0.904991637E-007
   0.53877110105108109E-008  -0.159570050E-006
   0.53892516770851634E-008  -0.856663007E-008
   0.53907923436595159E-008   0.152849353E-006
   0.53923330102338685E-008   0.101322868E-006
   0.53938736768082210E-008  -0.899208317E-007
   0.53954143433825735E-008  -0.154421798E-006
   0.53969550099569261E-008  -0.385844601E-008
   0.53984956765312786E-008   0.152311728E-006
   0.54000363431056311E-008   0.100678783E-006
   0.54015770096799837E-008  -0.847018740E-007
   0.54031176762543362E-008  -0.151081537E-006
   0.54046583428286887E-008  -0.127793385E-007
   0.54061990094030413E-008   0.138224607E-006
   0.54077396759773938E-008   0.958028394E-007
   0.54092803425517463E-008  -0.809342353E-007
   0.54108210091260989E-008  -0.147000520E-006
   0.54123616757004514E-008  -0.743784767E-008
   0.54139023422748039E-008   0.147025290E-006
   0.54154430088491565E-008   0.101776997E-006
   0.54169836754235090E-008  -0.808474923E-007
   0.54185243419978615E-008  -0.148342650E-006
   0.54200650085722141E-008  -0.113255822E-007
   0.54216056751465666E-008   0.136491082E-006
   0.54231463417209191E-008   0.923601462E-007
   0.54246870082952717E-008  -0.786549279E-007
   0.54262276748696242E-008  -0.140560076E-006
   0.54277683414439767E-008  -0.109850333E-007
   0.54293090080183293E-008   0.130934794E-006
   0.54308496745926818E-008   0.926744264E-007
   0.54323903411670343E-008  -0.696611124E-007
   0.54339310077413869E-008  -0.131746006E-006
   0.54354716743157394E-008  -0.103110409E-007
   0.54370123408900919E-008   0.124816381E-006
   0.54385530074644445E-008   0.869028440E-007
   0.54400936740387970E-008  -0.712746271E-007
   0.54416343406131495E-008  -0.131863146E-006
   0.54431750071875021E-008  -0.124469466E-007
   0.54447156737618546E-008   0.121358042E-006
   0.54462563403362071E-008   0.867702994E-007
   0.54477970069105597E-008  -0.631899297E-007
   0.54493376734849122E-008  -0.118439118E-006
   0.54508783400592647E-008  -0.719252569E-008
   0.54524190066336173E-008   0.110524809E-006
   0.54539596732079698E-008   0.724410043E-007
   0.54555003397823223E-008  -0.653068994E-007
   0.54570410063566749E-008  -0.113654067E-006
   0.54585816729310274E-008  -0.898939589E-008
   0.54601223395053800E-008   0.105317866E-006
   0.54616630060797325E-008   0.747294422E-007
   0.54632036726540850E-008  -0.568903431E-007
   0.54647443392284376E-008  -0.106596445E-006
   0.54662850058027901E-008  -0.523102983E-008
