t              TwoCables.fdtd_Probe_End_Ez_50_25_10.dat
   0.16371477857624397E-007   0.467608362E+000
   0.16373018557592177E-007   0.462504208E+000
   0.16374559257559956E-007   0.457374096E+000
   0.16376099957527736E-007   0.452216387E+000
   0.16377640657495515E-007   0.447033286E+000
   0.16379181357463295E-007   0.441825092E+000
   0.16380722057431074E-007   0.436596096E+000
   0.16382262757398854E-007   0.431340784E+000
   0.16383803457366633E-007   0.426067114E+000
   0.16385344157334412E-007   0.420765311E+000
   0.16386884857302192E-007   0.415439785E+000
   0.16388425557269971E-007   0.410090923E+000
   0.16389966257237751E-007   0.404715210E+000
   0.16391506957205530E-007   0.399312735E+000
   0.16393047657173310E-007   0.393888593E+000
   0.16394588357141089E-007   0.388441533E+000
   0.16396129057108869E-007   0.382972479E+000
   0.16397669757076648E-007   0.377480835E+000
   0.16399210457044427E-007   0.371968478E+000
   0.16400751157012207E-007   0.366435081E+000
   0.16402291856979986E-007   0.360881895E+000
   0.16403832556947766E-007   0.355303913E+000
   0.16405373256915545E-007   0.349705815E+000
   0.16406913956883325E-007   0.344089866E+000
   0.16408454656851104E-007   0.338458210E+000
   0.16409995356818884E-007   0.332807064E+000
   0.16411536056786663E-007   0.327136874E+000
   0.16413076756754442E-007   0.321444482E+000
   0.16414617456722222E-007   0.315723062E+000
   0.16416158156690001E-007   0.309984982E+000
   0.16417698856657781E-007   0.304225862E+000
   0.16419239556625560E-007   0.298460156E+000
   0.16420780256593340E-007   0.292678714E+000
   0.16422320956561119E-007   0.286881179E+000
   0.16423861656528899E-007   0.281067938E+000
   0.16425402356496678E-007   0.275235355E+000
   0.16426943056464458E-007   0.269386947E+000
   0.16428483756432237E-007   0.263528883E+000
   0.16430024456400016E-007   0.257658899E+000
   0.16431565156367796E-007   0.251767755E+000
   0.16433105856335575E-007   0.245855093E+000
   0.16434646556303355E-007   0.239924476E+000
   0.16436187256271134E-007   0.233978748E+000
   0.16437727956238914E-007   0.228019908E+000
   0.16439268656206693E-007   0.222053528E+000
   0.16440809356174473E-007   0.216069922E+000
   0.16442350056142252E-007   0.210079506E+000
   0.16443890756110031E-007   0.204080418E+000
   0.16445431456077811E-007   0.198070362E+000
   0.16446972156045590E-007   0.192054152E+000
   0.16448512856013370E-007   0.186024636E+000
   0.16450053555981149E-007   0.179983154E+000
   0.16451594255948929E-007   0.173935309E+000
   0.16453134955916708E-007   0.167867392E+000
   0.16454675655884488E-007   0.161789060E+000
   0.16456216355852267E-007   0.155701011E+000
   0.16457757055820046E-007   0.149603605E+000
   0.16459297755787826E-007   0.143497363E+000
   0.16460838455755605E-007   0.137386739E+000
   0.16462379155723385E-007   0.131268173E+000
   0.16463919855691164E-007   0.125145704E+000
   0.16465460555658944E-007   0.119015105E+000
   0.16467001255626723E-007   0.112876467E+000
   0.16468541955594503E-007   0.106730208E+000
   0.16470082655562282E-007   0.100576840E+000
   0.16471623355530061E-007   0.944240615E-001
   0.16473164055497841E-007   0.882669166E-001
   0.16474704755465620E-007   0.821079984E-001
   0.16476245455433400E-007   0.759383142E-001
   0.16477786155401179E-007   0.697576106E-001
   0.16479326855368959E-007   0.635735840E-001
   0.16480867555336738E-007   0.573817678E-001
   0.16482408255304518E-007   0.511927605E-001
   0.16483948955272297E-007   0.450045504E-001
   0.16485489655240076E-007   0.388152115E-001
   0.16487030355207856E-007   0.326231159E-001
   0.16488571055175635E-007   0.264305584E-001
   0.16490111755143415E-007   0.202395264E-001
   0.16491652455111194E-007   0.140517149E-001
   0.16493193155078974E-007   0.785731710E-002
   0.16494733855046753E-007   0.165871705E-002
   0.16496274555014533E-007  -0.454587629E-002
   0.16497815254982312E-007  -0.107510323E-001
   0.16499355954950091E-007  -0.169522110E-001
   0.16500896654917871E-007  -0.231453869E-001
   0.16502437354885650E-007  -0.293339733E-001
   0.16503978054853430E-007  -0.355242938E-001
   0.16505518754821209E-007  -0.417105518E-001
   0.16507059454788989E-007  -0.478991345E-001
   0.16508600154756768E-007  -0.540815331E-001
   0.16510140854724548E-007  -0.602619834E-001
   0.16511681554692327E-007  -0.664331466E-001
   0.16513222254660107E-007  -0.726031289E-001
   0.16514762954627886E-007  -0.787677392E-001
   0.16516303654595665E-007  -0.849306434E-001
   0.16517844354563445E-007  -0.910880342E-001
   0.16519385054531224E-007  -0.972404703E-001
   0.16520925754499004E-007  -0.103392258E+000
   0.16522466454466783E-007  -0.109535769E+000
   0.16524007154434563E-007  -0.115671404E+000
   0.16525547854402342E-007  -0.121795908E+000
   0.16527088554370122E-007  -0.127914339E+000
   0.16528629254337901E-007  -0.134020537E+000
   0.16530169954305680E-007  -0.140116483E+000
   0.16531710654273460E-007  -0.146203861E+000
   0.16533251354241239E-007  -0.152280077E+000
   0.16534792054209019E-007  -0.158354118E+000
   0.16536332754176798E-007  -0.164426804E+000
   0.16537873454144578E-007  -0.170495465E+000
   0.16539414154112357E-007  -0.176546574E+000
   0.16540954854080137E-007  -0.182586819E+000
   0.16542495554047916E-007  -0.188611150E+000
   0.16544036254015695E-007  -0.194622353E+000
   0.16545576953983475E-007  -0.200622946E+000
   0.16547117653951254E-007  -0.206607595E+000
   0.16548658353919034E-007  -0.212582707E+000
   0.16550199053886813E-007  -0.218542978E+000
   0.16551739753854593E-007  -0.224495232E+000
   0.16553280453822372E-007  -0.230430886E+000
   0.16554821153790152E-007  -0.236357510E+000
   0.16556361853757931E-007  -0.242270693E+000
   0.16557902553725710E-007  -0.248173967E+000
   0.16559443253693490E-007  -0.254059255E+000
   0.16560983953661269E-007  -0.259923071E+000
   0.16562524653629049E-007  -0.265769690E+000
   0.16564065353596828E-007  -0.271598846E+000
   0.16565606053564608E-007  -0.277421206E+000
   0.16567146753532387E-007  -0.283227980E+000
   0.16568687453500167E-007  -0.289023399E+000
   0.16570228153467946E-007  -0.294793755E+000
   0.16571768853435725E-007  -0.300538093E+000
   0.16573309553403505E-007  -0.306266338E+000
   0.16574850253371284E-007  -0.311978549E+000
   0.16576390953339064E-007  -0.317677468E+000
   0.16577931653306843E-007  -0.323358417E+000
   0.16579472353274623E-007  -0.329022318E+000
   0.16581013053242402E-007  -0.334660262E+000
   0.16582553753210182E-007  -0.340276033E+000
   0.16584094453177961E-007  -0.345872492E+000
   0.16585635153145740E-007  -0.351454973E+000
   0.16587175853113520E-007  -0.357019931E+000
   0.16588716553081299E-007  -0.362568051E+000
   0.16590257253049079E-007  -0.368092984E+000
   0.16591797953016858E-007  -0.373593420E+000
   0.16593338652984638E-007  -0.379068464E+000
   0.16594879352952417E-007  -0.384517372E+000
   0.16596420052920197E-007  -0.389939576E+000
   0.16597960752887976E-007  -0.395338148E+000
   0.16599501452855756E-007  -0.400719553E+000
   0.16601042152823535E-007  -0.406081855E+000
   0.16602582852791314E-007  -0.411419541E+000
   0.16604123552759094E-007  -0.416728228E+000
   0.16605664252726873E-007  -0.422012180E+000
   0.16607204952694653E-007  -0.427271932E+000
   0.16608745652662432E-007  -0.432507396E+000
   0.16610286352630212E-007  -0.437725067E+000
   0.16611827052597991E-007  -0.442926407E+000
   0.16613367752565771E-007  -0.448103845E+000
   0.16614908452533550E-007  -0.453246087E+000
   0.16616449152501329E-007  -0.458346099E+000
   0.16617989852469109E-007  -0.463414729E+000
   0.16619530552436888E-007  -0.468462706E+000
   0.16621071252404668E-007  -0.473485202E+000
   0.16622611952372447E-007  -0.478486717E+000
   0.16624152652340227E-007  -0.483462602E+000
   0.16625693352308006E-007  -0.488406330E+000
   0.16627234052275786E-007  -0.493322134E+000
   0.16628774752243565E-007  -0.498213530E+000
   0.16630315452211344E-007  -0.503077209E+000
   0.16631856152179124E-007  -0.507913172E+000
   0.16633396852146903E-007  -0.512716472E+000
   0.16634937552114683E-007  -0.517483413E+000
   0.16636478252082462E-007  -0.522217035E+000
   0.16638018952050242E-007  -0.526919723E+000
   0.16639559652018021E-007  -0.531596661E+000
   0.16641100351985801E-007  -0.536246300E+000
   0.16642641051953580E-007  -0.540863931E+000
   0.16644181751921359E-007  -0.545444012E+000
   0.16645722451889139E-007  -0.549997270E+000
   0.16647263151856918E-007  -0.554520190E+000
   0.16648803851824698E-007  -0.559016645E+000
   0.16650344551792477E-007  -0.563482344E+000
   0.16651885251760257E-007  -0.567911923E+000
   0.16653425951728036E-007  -0.572302699E+000
   0.16654966651695816E-007  -0.576654375E+000
   0.16656507351663595E-007  -0.580974162E+000
   0.16658048051631374E-007  -0.585260570E+000
   0.16659588751599154E-007  -0.589516282E+000
   0.16661129451566933E-007  -0.593736410E+000
   0.16662670151534713E-007  -0.597925842E+000
   0.16664210851502492E-007  -0.602083623E+000
   0.16665751551470272E-007  -0.606210649E+000
   0.16667292251438051E-007  -0.610302329E+000
   0.16668832951405831E-007  -0.614355087E+000
   0.16670373651373610E-007  -0.618369579E+000
   0.16671914351341389E-007  -0.622348130E+000
   0.16673455051309169E-007  -0.626291931E+000
   0.16674995751276948E-007  -0.630201519E+000
   0.16676536451244728E-007  -0.634072304E+000
   0.16678077151212507E-007  -0.637902856E+000
   0.16679617851180287E-007  -0.641693115E+000
   0.16681158551148066E-007  -0.645446420E+000
   0.16682699251115846E-007  -0.649168849E+000
   0.16684239951083625E-007  -0.652857542E+000
   0.16685780651051405E-007  -0.656509578E+000
   0.16687321351019184E-007  -0.660121620E+000
   0.16688862050986963E-007  -0.663695276E+000
   0.16690402750954743E-007  -0.667228341E+000
   0.16691943450922522E-007  -0.670729458E+000
   0.16693484150890302E-007  -0.674194396E+000
   0.16695024850858081E-007  -0.677615345E+000
   0.16696565550825861E-007  -0.680993676E+000
   0.16698106250793640E-007  -0.684325814E+000
   0.16699646950761420E-007  -0.687620223E+000
   0.16701187650729199E-007  -0.690874457E+000
   0.16702728350696978E-007  -0.694095254E+000
   0.16704269050664758E-007  -0.697276890E+000
   0.16705809750632537E-007  -0.700420439E+000
   0.16707350450600317E-007  -0.703521609E+000
   0.16708891150568096E-007  -0.706586361E+000
   0.16710431850535876E-007  -0.709612250E+000
   0.16711972550503655E-007  -0.712595165E+000
   0.16713513250471435E-007  -0.715535283E+000
   0.16715053950439214E-007  -0.718435168E+000
   0.16716594650406993E-007  -0.721291363E+000
   0.16718135350374773E-007  -0.724106014E+000
   0.16719676050342552E-007  -0.726882160E+000
   0.16721216750310332E-007  -0.729612887E+000
   0.16722757450278111E-007  -0.732298195E+000
   0.16724298150245891E-007  -0.734941006E+000
   0.16725838850213670E-007  -0.737542510E+000
   0.16727379550181450E-007  -0.740103900E+000
   0.16728920250149229E-007  -0.742627621E+000
   0.16730460950117008E-007  -0.745113552E+000
   0.16732001650084788E-007  -0.747556090E+000
   0.16733542350052567E-007  -0.749956012E+000
   0.16735083050020347E-007  -0.752308190E+000
   0.16736623749988126E-007  -0.754617214E+000
   0.16738164449955906E-007  -0.756885052E+000
   0.16739705149923685E-007  -0.759106219E+000
   0.16741245849891465E-007  -0.761281312E+000
   0.16742786549859244E-007  -0.763408601E+000
   0.16744327249827023E-007  -0.765492022E+000
   0.16745867949794803E-007  -0.767534673E+000
   0.16747408649762582E-007  -0.769535661E+000
   0.16748949349730362E-007  -0.771496236E+000
   0.16750490049698141E-007  -0.773415208E+000
   0.16752030749665921E-007  -0.775291264E+000
   0.16753571449633700E-007  -0.777123272E+000
   0.16755112149601480E-007  -0.778912604E+000
   0.16756652849569259E-007  -0.780655205E+000
   0.16758193549537038E-007  -0.782349348E+000
   0.16759734249504818E-007  -0.783992052E+000
   0.16761274949472597E-007  -0.785587847E+000
   0.16762815649440377E-007  -0.787140787E+000
   0.16764356349408156E-007  -0.788651168E+000
   0.16765897049375936E-007  -0.790118873E+000
   0.16767437749343715E-007  -0.791541100E+000
   0.16768978449311495E-007  -0.792917490E+000
   0.16770519149279274E-007  -0.794249356E+000
   0.16772059849247054E-007  -0.795539498E+000
   0.16773600549214833E-007  -0.796788573E+000
   0.16775141249182612E-007  -0.797994912E+000
   0.16776681949150392E-007  -0.799154341E+000
   0.16778222649118171E-007  -0.800265312E+000
   0.16779763349085951E-007  -0.801324666E+000
   0.16781304049053730E-007  -0.802334785E+000
   0.16782844749021510E-007  -0.803298235E+000
   0.16784385448989289E-007  -0.804214418E+000
   0.16785926148957069E-007  -0.805084288E+000
   0.16787466848924848E-007  -0.805909216E+000
   0.16789007548892627E-007  -0.806691051E+000
   0.16790548248860407E-007  -0.807431579E+000
   0.16792088948828186E-007  -0.808131099E+000
   0.16793629648795966E-007  -0.808788419E+000
   0.16795170348763745E-007  -0.809398770E+000
   0.16796711048731525E-007  -0.809959829E+000
   0.16798251748699304E-007  -0.810470939E+000
   0.16799792448667084E-007  -0.810931981E+000
   0.16801333148634863E-007  -0.811343849E+000
   0.16802873848602642E-007  -0.811707675E+000
   0.16804414548570422E-007  -0.812024593E+000
   0.16805955248538201E-007  -0.812296033E+000
   0.16807495948505981E-007  -0.812523901E+000
   0.16809036648473760E-007  -0.812709153E+000
   0.16810577348441540E-007  -0.812850356E+000
   0.16812118048409319E-007  -0.812946260E+000
   0.16813658748377099E-007  -0.812996507E+000
   0.16815199448344878E-007  -0.813000560E+000
   0.16816740148312657E-007  -0.812959075E+000
   0.16818280848280437E-007  -0.812871099E+000
   0.16819821548248216E-007  -0.812734246E+000
   0.16821362248215996E-007  -0.812546670E+000
   0.16822902948183775E-007  -0.812308788E+000
   0.16824443648151555E-007  -0.812023938E+000
   0.16825984348119334E-007  -0.811695158E+000
   0.16827525048087114E-007  -0.811323583E+000
   0.16829065748054893E-007  -0.810907543E+000
   0.16830606448022672E-007  -0.810445189E+000
   0.16832147147990452E-007  -0.809935987E+000
   0.16833687847958231E-007  -0.809381366E+000
   0.16835228547926011E-007  -0.808783054E+000
   0.16836769247893790E-007  -0.808140934E+000
   0.16838309947861570E-007  -0.807453215E+000
   0.16839850647829349E-007  -0.806717157E+000
   0.16841391347797129E-007  -0.805932224E+000
   0.16842932047764908E-007  -0.805099010E+000
   0.16844472747732687E-007  -0.804219007E+000
   0.16846013447700467E-007  -0.803292811E+000
   0.16847554147668246E-007  -0.802319884E+000
   0.16849094847636026E-007  -0.801300466E+000
   0.16850635547603805E-007  -0.800236464E+000
   0.16852176247571585E-007  -0.799130023E+000
   0.16853716947539364E-007  -0.797982216E+000
   0.16855257647507144E-007  -0.796791434E+000
   0.16856798347474923E-007  -0.795555949E+000
   0.16858339047442703E-007  -0.794273198E+000
   0.16859879747410482E-007  -0.792942286E+000
   0.16861420447378261E-007  -0.791564405E+000
   0.16862961147346041E-007  -0.790141404E+000
   0.16864501847313820E-007  -0.788672805E+000
   0.16866042547281600E-007  -0.787156999E+000
   0.16867583247249379E-007  -0.785594106E+000
   0.16869123947217159E-007  -0.783985794E+000
   0.16870664647184938E-007  -0.782333851E+000
   0.16872205347152718E-007  -0.780641556E+000
   0.16873746047120497E-007  -0.778908014E+000
   0.16875286747088276E-007  -0.777131200E+000
   0.16876827447056056E-007  -0.775309265E+000
   0.16878368147023835E-007  -0.773443997E+000
   0.16879908846991615E-007  -0.771535337E+000
   0.16881449546959394E-007  -0.769581974E+000
   0.16882990246927174E-007  -0.767583549E+000
   0.16884530946894953E-007  -0.765538394E+000
   0.16886071646862733E-007  -0.763446152E+000
   0.16887612346830512E-007  -0.761307538E+000
   0.16889153046798291E-007  -0.759126306E+000
   0.16890693746766071E-007  -0.756903887E+000
   0.16892234446733850E-007  -0.754639685E+000
   0.16893775146701630E-007  -0.752333641E+000
   0.16895315846669409E-007  -0.749986827E+000
   0.16896856546637189E-007  -0.747599900E+000
   0.16898397246604968E-007  -0.745174944E+000
   0.16899937946572748E-007  -0.742708743E+000
   0.16901478646540527E-007  -0.740194917E+000
   0.16903019346508306E-007  -0.737633228E+000
   0.16904560046476086E-007  -0.735026479E+000
   0.16906100746443865E-007  -0.732376814E+000
   0.16907641446411645E-007  -0.729687035E+000
   0.16909182146379424E-007  -0.726956487E+000
   0.16910722846347204E-007  -0.724184752E+000
   0.16912263546314983E-007  -0.721369505E+000
   0.16913804246282763E-007  -0.718513131E+000
   0.16915344946250542E-007  -0.715620339E+000
   0.16916885646218321E-007  -0.712690830E+000
   0.16918426346186101E-007  -0.709725678E+000
   0.16919967046153880E-007  -0.706717432E+000
   0.16921507746121660E-007  -0.703665435E+000
   0.16923048446089439E-007  -0.700571775E+000
   0.16924589146057219E-007  -0.697434127E+000
   0.16926129846024998E-007  -0.694258273E+000
   0.16927670545992778E-007  -0.691040218E+000
   0.16929211245960557E-007  -0.687784195E+000
   0.16930751945928336E-007  -0.684483111E+000
   0.16932292645896116E-007  -0.681142569E+000
   0.16933833345863895E-007  -0.677767694E+000
   0.16935374045831675E-007  -0.674355030E+000
   0.16936914745799454E-007  -0.670910418E+000
   0.16938455445767234E-007  -0.667429626E+000
   0.16939996145735013E-007  -0.663908958E+000
   0.16941536845702793E-007  -0.660349011E+000
   0.16943077545670572E-007  -0.656752110E+000
   0.16944618245638352E-007  -0.653116405E+000
   0.16946158945606131E-007  -0.649444044E+000
   0.16947699645573910E-007  -0.645731270E+000
   0.16949240345541690E-007  -0.641976774E+000
   0.16950781045509469E-007  -0.638183057E+000
   0.16952321745477249E-007  -0.634352028E+000
   0.16953862445445028E-007  -0.630487025E+000
   0.16955403145412808E-007  -0.626591206E+000
   0.16956943845380587E-007  -0.622660279E+000
   0.16958484545348367E-007  -0.618694127E+000
   0.16960025245316146E-007  -0.614698172E+000
   0.16961565945283925E-007  -0.610665619E+000
   0.16963106645251705E-007  -0.606601357E+000
   0.16964647345219484E-007  -0.602500498E+000
   0.16966188045187264E-007  -0.598362744E+000
   0.16967728745155043E-007  -0.594186068E+000
   0.16969269445122823E-007  -0.589974165E+000
   0.16970810145090602E-007  -0.585726082E+000
   0.16972350845058382E-007  -0.581444323E+000
   0.16973891545026161E-007  -0.577127457E+000
   0.16975432244993940E-007  -0.572776616E+000
   0.16976972944961720E-007  -0.568394899E+000
   0.16978513644929499E-007  -0.563983202E+000
   0.16980054344897279E-007  -0.559549272E+000
   0.16981595044865058E-007  -0.555084944E+000
   0.16983135744832838E-007  -0.550590277E+000
   0.16984676444800617E-007  -0.546059966E+000
   0.16986217144768397E-007  -0.541496873E+000
   0.16987757844736176E-007  -0.536903262E+000
   0.16989298544703955E-007  -0.532275021E+000
   0.16990839244671735E-007  -0.527612090E+000
   0.16992379944639514E-007  -0.522914588E+000
   0.16993920644607294E-007  -0.518183053E+000
   0.16995461344575073E-007  -0.513425648E+000
   0.16997002044542853E-007  -0.508643806E+000
   0.16998542744510632E-007  -0.503838480E+000
   0.17000083444478412E-007  -0.499006450E+000
   0.17001624144446191E-007  -0.494148910E+000
   0.17003164844413970E-007  -0.489263296E+000
   0.17004705544381750E-007  -0.484349012E+000
   0.17006246244349529E-007  -0.479407072E+000
   0.17007786944317309E-007  -0.474432439E+000
   0.17009327644285088E-007  -0.469428122E+000
   0.17010868344252868E-007  -0.464395285E+000
   0.17012409044220647E-007  -0.459331304E+000
   0.17013949744188427E-007  -0.454242915E+000
   0.17015490444156206E-007  -0.449132204E+000
   0.17017031144123985E-007  -0.443997234E+000
   0.17018571844091765E-007  -0.438836366E+000
   0.17020112544059544E-007  -0.433650404E+000
   0.17021653244027324E-007  -0.428439856E+000
   0.17023193943995103E-007  -0.423210353E+000
   0.17024734643962883E-007  -0.417960614E+000
   0.17026275343930662E-007  -0.412691355E+000
   0.17027816043898442E-007  -0.407394439E+000
   0.17029356743866221E-007  -0.402065039E+000
   0.17030897443834001E-007  -0.396710277E+000
   0.17032438143801780E-007  -0.391330153E+000
   0.17033978843769559E-007  -0.385927469E+000
   0.17035519543737339E-007  -0.380504280E+000
   0.17037060243705118E-007  -0.375061184E+000
   0.17038600943672898E-007  -0.369595736E+000
   0.17040141643640677E-007  -0.364109844E+000
   0.17041682343608457E-007  -0.358604729E+000
   0.17043223043576236E-007  -0.353086114E+000
   0.17044763743544016E-007  -0.347553164E+000
   0.17046304443511795E-007  -0.341999710E+000
   0.17047845143479574E-007  -0.336424619E+000
   0.17049385843447354E-007  -0.330825329E+000
   0.17050926543415133E-007  -0.325204700E+000
   0.17052467243382913E-007  -0.319564611E+000
   0.17054007943350692E-007  -0.313902587E+000
   0.17055548643318472E-007  -0.308218360E+000
   0.17057089343286251E-007  -0.302516133E+000
   0.17058630043254031E-007  -0.296800017E+000
   0.17060170743221810E-007  -0.291069657E+000
   0.17061711443189589E-007  -0.285331726E+000
   0.17063252143157369E-007  -0.279576898E+000
   0.17064792843125148E-007  -0.273804337E+000
   0.17066333543092928E-007  -0.268021047E+000
   0.17067874243060707E-007  -0.262221873E+000
   0.17069414943028487E-007  -0.256409258E+000
   0.17070955642996266E-007  -0.250577718E+000
   0.17072496342964046E-007  -0.244730130E+000
   0.17074037042931825E-007  -0.238861889E+000
   0.17075577742899604E-007  -0.232976392E+000
   0.17077118442867384E-007  -0.227080107E+000
   0.17078659142835163E-007  -0.221174508E+000
   0.17080199842802943E-007  -0.215256825E+000
   0.17081740542770722E-007  -0.209328428E+000
   0.17083281242738502E-007  -0.203391090E+000
   0.17084821942706281E-007  -0.197446749E+000
   0.17086362642674061E-007  -0.191489220E+000
   0.17087903342641840E-007  -0.185523719E+000
   0.17089444042609619E-007  -0.179550901E+000
   0.17090984742577399E-007  -0.173563883E+000
   0.17092525442545178E-007  -0.167567998E+000
   0.17094066142512958E-007  -0.161556751E+000
   0.17095606842480737E-007  -0.155527472E+000
   0.17097147542448517E-007  -0.149492472E+000
   0.17098688242416296E-007  -0.143447846E+000
   0.17100228942384076E-007  -0.137394190E+000
   0.17101769642351855E-007  -0.131336421E+000
   0.17103310342319634E-007  -0.125278920E+000
   0.17104851042287414E-007  -0.119217403E+000
   0.17106391742255193E-007  -0.113150857E+000
   0.17107932442222973E-007  -0.107081853E+000
   0.17109473142190752E-007  -0.101005659E+000
   0.17111013842158532E-007  -0.949187428E-001
   0.17112554542126311E-007  -0.888220444E-001
   0.17114095242094091E-007  -0.827236846E-001
   0.17115635942061870E-007  -0.766189471E-001
   0.17117176642029650E-007  -0.705103129E-001
   0.17118717341997429E-007  -0.643960536E-001
   0.17120258041965208E-007  -0.582747050E-001
   0.17121798741932988E-007  -0.521489643E-001
   0.17123339441900767E-007  -0.460251905E-001
   0.17124880141868547E-007  -0.399055146E-001
   0.17126420841836326E-007  -0.337843262E-001
   0.17127961541804106E-007  -0.276642367E-001
   0.17129502241771885E-007  -0.215476640E-001
   0.17131042941739665E-007  -0.154249268E-001
   0.17132583641707444E-007  -0.930158794E-002
   0.17134124341675223E-007  -0.317466981E-002
   0.17135665041643003E-007   0.295103341E-002
   0.17137205741610782E-007   0.908589549E-002
   0.17138746441578562E-007   0.152199967E-001
   0.17140287141546341E-007   0.213553756E-001
   0.17141827841514121E-007   0.274865497E-001
   0.17143368541481900E-007   0.336088613E-001
   0.17144909241449680E-007   0.397260077E-001
   0.17146449941417459E-007   0.458378792E-001
   0.17147990641385238E-007   0.519406535E-001
   0.17149531341353018E-007   0.580347255E-001
   0.17151072041320797E-007   0.641281307E-001
   0.17152612741288577E-007   0.702243149E-001
   0.17154153441256356E-007   0.763223320E-001
   0.17155694141224136E-007   0.824212655E-001
   0.17157234841191915E-007   0.885205492E-001
   0.17158775541159695E-007   0.946088731E-001
   0.17160316241127474E-007   0.100683920E+000
   0.17161856941095253E-007   0.106751159E+000
   0.17163397641063033E-007   0.112803698E+000
   0.17164938341030812E-007   0.118857615E+000
   0.17166479040998592E-007   0.124908932E+000
   0.17168019740966371E-007   0.130947039E+000
   0.17169560440934151E-007   0.136977941E+000
   0.17171101140901930E-007   0.142999560E+000
   0.17172641840869710E-007   0.149009243E+000
   0.17174182540837489E-007   0.155007929E+000
   0.17175723240805268E-007   0.160996780E+000
   0.17177263940773048E-007   0.166978002E+000
   0.17178804640740827E-007   0.172946930E+000
   0.17180345340708607E-007   0.178914651E+000
   0.17181886040676386E-007   0.184875369E+000
   0.17183426740644166E-007   0.190826446E+000
   0.17184967440611945E-007   0.196765065E+000
   0.17186508140579725E-007   0.202685282E+000
   0.17188048840547504E-007   0.208590284E+000
   0.17189589540515283E-007   0.214476258E+000
   0.17191130240483063E-007   0.220347404E+000
   0.17192670940450842E-007   0.226210937E+000
   0.17194211640418622E-007   0.232057914E+000
   0.17195752340386401E-007   0.237899020E+000
   0.17197293040354181E-007   0.243725508E+000
   0.17198833740321960E-007   0.249533460E+000
   0.17200374440289740E-007   0.255330890E+000
   0.17201915140257519E-007   0.261109889E+000
   0.17203455840225299E-007   0.266882062E+000
   0.17204996540193078E-007   0.272639066E+000
   0.17206537240160857E-007   0.278377265E+000
   0.17208077940128637E-007   0.284097195E+000
   0.17209618640096416E-007   0.289788306E+000
   0.17211159340064196E-007   0.295463592E+000
   0.17212700040031975E-007   0.301119864E+000
   0.17214240739999755E-007   0.306765705E+000
   0.17215781439967534E-007   0.312394053E+000
   0.17217322139935314E-007   0.317998558E+000
   0.17218862839903093E-007   0.323584765E+000
   0.17220403539870872E-007   0.329153806E+000
   0.17221944239838652E-007   0.334713966E+000
   0.17223484939806431E-007   0.340254009E+000
   0.17225025639774211E-007   0.345775366E+000
   0.17226566339741990E-007   0.351272702E+000
   0.17228107039709770E-007   0.356737971E+000
   0.17229647739677549E-007   0.362178832E+000
   0.17231188439645329E-007   0.367597759E+000
   0.17232729139613108E-007   0.372999668E+000
   0.17234269839580887E-007   0.378384829E+000
   0.17235810539548667E-007   0.383750498E+000
   0.17237351239516446E-007   0.389088154E+000
   0.17238891939484226E-007   0.394398868E+000
   0.17240432639452005E-007   0.399683774E+000
   0.17241973339419785E-007   0.404950291E+000
   0.17243514039387564E-007   0.410199940E+000
   0.17245054739355344E-007   0.415429503E+000
   0.17246595439323123E-007   0.420632988E+000
   0.17248136139290902E-007   0.425804406E+000
   0.17249676839258682E-007   0.430947244E+000
   0.17251217539226461E-007   0.436061025E+000
   0.17252758239194241E-007   0.441150069E+000
   0.17254298939162020E-007   0.446215570E+000
   0.17255839639129800E-007   0.451250881E+000
   0.17257380339097579E-007   0.456263661E+000
   0.17258921039065359E-007   0.461248547E+000
   0.17260461739033138E-007   0.466210306E+000
   0.17262002439000917E-007   0.471145511E+000
   0.17263543138968697E-007   0.476054460E+000
   0.17265083838936476E-007   0.480937570E+000
   0.17266624538904256E-007   0.485791743E+000
   0.17268165238872035E-007   0.490618259E+000
   0.17269705938839815E-007   0.495412588E+000
   0.17271246638807594E-007   0.500179708E+000
   0.17272787338775374E-007   0.504914224E+000
   0.17274328038743153E-007   0.509613216E+000
   0.17275868738710932E-007   0.514276564E+000
   0.17277409438678712E-007   0.518910348E+000
   0.17278950138646491E-007   0.523516953E+000
   0.17280490838614271E-007   0.528094590E+000
   0.17282031538582050E-007   0.532652736E+000
   0.17283572238549830E-007   0.537182868E+000
   0.17285112938517609E-007   0.541682661E+000
   0.17286653638485389E-007   0.546148121E+000
   0.17288194338453168E-007   0.550575435E+000
   0.17289735038420947E-007   0.554970920E+000
   0.17291275738388727E-007   0.559333026E+000
   0.17292816438356506E-007   0.563658774E+000
   0.17294357138324286E-007   0.567949533E+000
   0.17295897838292065E-007   0.572204411E+000
   0.17297438538259845E-007   0.576426029E+000
   0.17298979238227624E-007   0.580614805E+000
   0.17300519938195404E-007   0.584771693E+000
   0.17302060638163183E-007   0.588901758E+000
   0.17303601338130963E-007   0.592996776E+000
   0.17305142038098742E-007   0.597060442E+000
   0.17306682738066521E-007   0.601093650E+000
   0.17308223438034301E-007   0.605091035E+000
   0.17309764138002080E-007   0.609049857E+000
   0.17311304837969860E-007   0.612967968E+000
   0.17312845537937639E-007   0.616847694E+000
   0.17314386237905419E-007   0.620685875E+000
   0.17315926937873198E-007   0.624483168E+000
   0.17317467637840978E-007   0.628247499E+000
   0.17319008337808757E-007   0.631976783E+000
