t              TwoCables.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.18465289113836665E-007   0.626231631E-004
   0.18466829813804445E-007   0.625306129E-004
   0.18468370513772224E-007   0.624345121E-004
   0.18469911213740003E-007   0.623348751E-004
   0.18471451913707783E-007   0.622317020E-004
   0.18472992613675562E-007   0.621250147E-004
   0.18474533313643342E-007   0.620147912E-004
   0.18476074013611121E-007   0.619010534E-004
   0.18477614713578901E-007   0.617838014E-004
   0.18479155413546680E-007   0.616630641E-004
   0.18480696113514460E-007   0.615388199E-004
   0.18482236813482239E-007   0.614111050E-004
   0.18483777513450018E-007   0.612798904E-004
   0.18485318213417798E-007   0.611452124E-004
   0.18486858913385577E-007   0.610070783E-004
   0.18488399613353357E-007   0.608654918E-004
   0.18489940313321136E-007   0.607204674E-004
   0.18491481013288916E-007   0.605720015E-004
   0.18493021713256695E-007   0.604201232E-004
   0.18494562413224475E-007   0.602648142E-004
   0.18496103113192254E-007   0.601061147E-004
   0.18497643813160033E-007   0.599440355E-004
   0.18499184513127813E-007   0.597785656E-004
   0.18500725213095592E-007   0.596097307E-004
   0.18502265913063372E-007   0.594375269E-004
   0.18503806613031151E-007   0.592619690E-004
   0.18505347312998931E-007   0.590830714E-004
   0.18506888012966710E-007   0.589008632E-004
   0.18508428712934490E-007   0.587153336E-004
   0.18509969412902269E-007   0.585264788E-004
   0.18511510112870048E-007   0.583343062E-004
   0.18513050812837828E-007   0.581388267E-004
   0.18514591512805607E-007   0.579400585E-004
   0.18516132212773387E-007   0.577380233E-004
   0.18517672912741166E-007   0.575327431E-004
   0.18519213612708946E-007   0.573242214E-004
   0.18520754312676725E-007   0.571124692E-004
   0.18522295012644505E-007   0.568974756E-004
   0.18523835712612284E-007   0.566792551E-004
   0.18525376412580064E-007   0.564578404E-004
   0.18526917112547843E-007   0.562332389E-004
   0.18528457812515622E-007   0.560054796E-004
   0.18529998512483402E-007   0.557745770E-004
   0.18531539212451181E-007   0.555405350E-004
   0.18533079912418961E-007   0.553033497E-004
   0.18534620612386740E-007   0.550630357E-004
   0.18536161312354520E-007   0.548196222E-004
   0.18537702012322299E-007   0.545731345E-004
   0.18539242712290079E-007   0.543235947E-004
   0.18540783412257858E-007   0.540710134E-004
   0.18542324112225637E-007   0.538153836E-004
   0.18543864812193417E-007   0.535567124E-004
   0.18545405512161196E-007   0.532950253E-004
   0.18546946212128976E-007   0.530303514E-004
   0.18548486912096755E-007   0.527627126E-004
   0.18550027612064535E-007   0.524921488E-004
   0.18551568312032314E-007   0.522186310E-004
   0.18553109012000094E-007   0.519421556E-004
   0.18554649711967873E-007   0.516627479E-004
   0.18556190411935652E-007   0.513804189E-004
   0.18557731111903432E-007   0.510952086E-004
   0.18559271811871211E-007   0.508071389E-004
   0.18560812511838991E-007   0.505162134E-004
   0.18562353211806770E-007   0.502224320E-004
   0.18563893911774550E-007   0.499258203E-004
   0.18565434611742329E-007   0.496263747E-004
   0.18566975311710109E-007   0.493241459E-004
   0.18568516011677888E-007   0.490191669E-004
   0.18570056711645667E-007   0.487114448E-004
   0.18571597411613447E-007   0.484009834E-004
   0.18573138111581226E-007   0.480877825E-004
   0.18574678811549006E-007   0.477718640E-004
   0.18576219511516785E-007   0.474532571E-004
   0.18577760211484565E-007   0.471319945E-004
   0.18579300911452344E-007   0.468081271E-004
   0.18580841611420124E-007   0.464816439E-004
   0.18582382311387903E-007   0.461525560E-004
   0.18583923011355682E-007   0.458208779E-004
   0.18585463711323462E-007   0.454866131E-004
   0.18587004411291241E-007   0.451498163E-004
   0.18588545111259021E-007   0.448105093E-004
   0.18590085811226800E-007   0.444687175E-004
   0.18591626511194580E-007   0.441244520E-004
   0.18593167211162359E-007   0.437777089E-004
   0.18594707911130139E-007   0.434284993E-004
   0.18596248611097918E-007   0.430768450E-004
   0.18597789311065697E-007   0.427227933E-004
   0.18599330011033477E-007   0.423663587E-004
   0.18600870711001256E-007   0.420075630E-004
   0.18602411410969036E-007   0.416464100E-004
   0.18603952110936815E-007   0.412828995E-004
   0.18605492810904595E-007   0.409170680E-004
   0.18607033510872374E-007   0.405489409E-004
   0.18608574210840154E-007   0.401785510E-004
   0.18610114910807933E-007   0.398059310E-004
   0.18611655610775713E-007   0.394310919E-004
   0.18613196310743492E-007   0.390540263E-004
   0.18614737010711271E-007   0.386747488E-004
   0.18616277710679051E-007   0.382933176E-004
   0.18617818410646830E-007   0.379097510E-004
   0.18619359110614610E-007   0.375240961E-004
   0.18620899810582389E-007   0.371363494E-004
   0.18622440510550169E-007   0.367465182E-004
   0.18623981210517948E-007   0.363546096E-004
   0.18625521910485728E-007   0.359606565E-004
   0.18627062610453507E-007   0.355647135E-004
   0.18628603310421286E-007   0.351668277E-004
   0.18630144010389066E-007   0.347670175E-004
   0.18631684710356845E-007   0.343652755E-004
   0.18633225410324625E-007   0.339615981E-004
   0.18634766110292404E-007   0.335560035E-004
   0.18636306810260184E-007   0.331485353E-004
   0.18637847510227963E-007   0.327392445E-004
   0.18639388210195743E-007   0.323281565E-004
   0.18640928910163522E-007   0.319152896E-004
   0.18642469610131301E-007   0.315006437E-004
   0.18644010310099081E-007   0.310842224E-004
   0.18645551010066860E-007   0.306660513E-004
   0.18647091710034640E-007   0.302461813E-004
   0.18648632410002419E-007   0.298246450E-004
   0.18650173109970199E-007   0.294014571E-004
   0.18651713809937978E-007   0.289766413E-004
   0.18653254509905758E-007   0.285502010E-004
   0.18654795209873537E-007   0.281221401E-004
   0.18656335909841316E-007   0.276925093E-004
   0.18657876609809096E-007   0.272613470E-004
   0.18659417309776875E-007   0.268287058E-004
   0.18660958009744655E-007   0.263945931E-004
   0.18662498709712434E-007   0.259590233E-004
   0.18664039409680214E-007   0.255220002E-004
   0.18665580109647993E-007   0.250835437E-004
   0.18667120809615773E-007   0.246436939E-004
   0.18668661509583552E-007   0.242025053E-004
   0.18670202209551331E-007   0.237600070E-004
   0.18671742909519111E-007   0.233162173E-004
   0.18673283609486890E-007   0.228711415E-004
   0.18674824309454670E-007   0.224247851E-004
   0.18676365009422449E-007   0.219771773E-004
   0.18677905709390229E-007   0.215283671E-004
   0.18679446409358008E-007   0.210784056E-004
   0.18680987109325788E-007   0.206273253E-004
   0.18682527809293567E-007   0.201751354E-004
   0.18684068509261346E-007   0.197218269E-004
   0.18685609209229126E-007   0.192674179E-004
   0.18687149909196905E-007   0.188119429E-004
   0.18688690609164685E-007   0.183554457E-004
   0.18690231309132464E-007   0.178979735E-004
   0.18691772009100244E-007   0.174395409E-004
   0.18693312709068023E-007   0.169801569E-004
   0.18694853409035803E-007   0.165198308E-004
   0.18696394109003582E-007   0.160585932E-004
   0.18697934808971362E-007   0.155964808E-004
   0.18699475508939141E-007   0.151335325E-004
   0.18701016208906920E-007   0.146697721E-004
   0.18702556908874700E-007   0.142052295E-004
   0.18704097608842479E-007   0.137399120E-004
   0.18705638308810259E-007   0.132738514E-004
   0.18707179008778038E-007   0.128070769E-004
   0.18708719708745818E-007   0.123396258E-004
   0.18710260408713597E-007   0.118715325E-004
   0.18711801108681377E-007   0.114028126E-004
   0.18713341808649156E-007   0.109334869E-004
   0.18714882508616935E-007   0.104635756E-004
   0.18716423208584715E-007   0.999310942E-005
   0.18717963908552494E-007   0.952212304E-005
   0.18719504608520274E-007   0.905064553E-005
   0.18721045308488053E-007   0.857870054E-005
   0.18722586008455833E-007   0.810631445E-005
   0.18724126708423612E-007   0.763352182E-005
   0.18725667408391392E-007   0.716035811E-005
   0.18727208108359171E-007   0.668685334E-005
   0.18728748808326950E-007   0.621303798E-005
   0.18730289508294730E-007   0.573892248E-005
   0.18731830208262509E-007   0.526451322E-005
   0.18733370908230289E-007   0.478982884E-005
   0.18734911608198068E-007   0.431490389E-005
   0.18736452308165848E-007   0.383978704E-005
   0.18737993008133627E-007   0.336452467E-005
   0.18739533708101407E-007   0.288914134E-005
   0.18741074408069186E-007   0.241365319E-005
   0.18742615108036965E-007   0.193807045E-005
   0.18744155808004745E-007   0.146240404E-005
   0.18745696507972524E-007   0.986691020E-006
   0.18747237207940304E-007   0.510977713E-006
   0.18748777907908083E-007   0.353035716E-007
   0.18750318607875863E-007  -0.440308725E-006
   0.18751859307843642E-007  -0.915845021E-006
   0.18753400007811422E-007  -0.139128781E-005
   0.18754940707779201E-007  -0.186661191E-005
   0.18756481407746980E-007  -0.234177401E-005
   0.18758022107714760E-007  -0.281673283E-005
   0.18759562807682539E-007  -0.329145610E-005
   0.18761103507650319E-007  -0.376593607E-005
   0.18762644207618098E-007  -0.424015434E-005
   0.18764184907585878E-007  -0.471408612E-005
   0.18765725607553657E-007  -0.518769593E-005
   0.18767266307521437E-007  -0.566094377E-005
   0.18768807007489216E-007  -0.613379416E-005
   0.18770347707456995E-007  -0.660623846E-005
   0.18771888407424775E-007  -0.707825393E-005
   0.18773429107392554E-007  -0.754983694E-005
   0.18774969807360334E-007  -0.802095747E-005
   0.18776510507328113E-007  -0.849155822E-005
   0.18778051207295893E-007  -0.896160782E-005
   0.18779591907263672E-007  -0.943107807E-005
   0.18781132607231452E-007  -0.989994987E-005
   0.18782673307199231E-007  -0.103681996E-004
   0.18784214007167011E-007  -0.108357999E-004
   0.18785754707134790E-007  -0.113027190E-004
   0.18787295407102569E-007  -0.117689342E-004
   0.18788836107070349E-007  -0.122344200E-004
   0.18790376807038128E-007  -0.126991490E-004
   0.18791917507005908E-007  -0.131630914E-004
   0.18793458206973687E-007  -0.136262233E-004
   0.18794998906941467E-007  -0.140885159E-004
   0.18796539606909246E-007  -0.145499444E-004
   0.18798080306877026E-007  -0.150104743E-004
   0.18799621006844805E-007  -0.154700920E-004
   0.18801161706812584E-007  -0.159287720E-004
   0.18802702406780364E-007  -0.163864897E-004
   0.18804243106748143E-007  -0.168432161E-004
   0.18805783806715923E-007  -0.172989203E-004
   0.18807324506683702E-007  -0.177535658E-004
   0.18808865206651482E-007  -0.182071308E-004
   0.18810405906619261E-007  -0.186595917E-004
   0.18811946606587041E-007  -0.191109266E-004
   0.18813487306554820E-007  -0.195611301E-004
   0.18815028006522599E-007  -0.200101586E-004
   0.18816568706490379E-007  -0.204579937E-004
   0.18818109406458158E-007  -0.209045938E-004
   0.18819650106425938E-007  -0.213499388E-004
   0.18821190806393717E-007  -0.217940033E-004
   0.18822731506361497E-007  -0.222367617E-004
   0.18824272206329276E-007  -0.226781922E-004
   0.18825812906297056E-007  -0.231182439E-004
   0.18827353606264835E-007  -0.235569114E-004
   0.18828894306232614E-007  -0.239941601E-004
   0.18830435006200394E-007  -0.244299827E-004
   0.18831975706168173E-007  -0.248643537E-004
   0.18833516406135953E-007  -0.252972477E-004
   0.18835057106103732E-007  -0.257286320E-004
   0.18836597806071512E-007  -0.261584864E-004
   0.18838138506039291E-007  -0.265867620E-004
   0.18839679206007071E-007  -0.270134533E-004
   0.18841219905974850E-007  -0.274385438E-004
   0.18842760605942629E-007  -0.278620118E-004
   0.18844301305910409E-007  -0.282838409E-004
   0.18845842005878188E-007  -0.287039929E-004
   0.18847382705845968E-007  -0.291224296E-004
   0.18848923405813747E-007  -0.295391219E-004
   0.18850464105781527E-007  -0.299540607E-004
   0.18852004805749306E-007  -0.303672205E-004
   0.18853545505717086E-007  -0.307785886E-004
   0.18855086205684865E-007  -0.311881449E-004
   0.18856626905652644E-007  -0.315958641E-004
   0.18858167605620424E-007  -0.320017243E-004
   0.18859708305588203E-007  -0.324056855E-004
   0.18861249005555983E-007  -0.328077185E-004
   0.18862789705523762E-007  -0.332078162E-004
   0.18864330405491542E-007  -0.336059456E-004
   0.18865871105459321E-007  -0.340020779E-004
   0.18867411805427101E-007  -0.343962311E-004
   0.18868952505394880E-007  -0.347883542E-004
   0.18870493205362660E-007  -0.351784292E-004
   0.18872033905330439E-007  -0.355664233E-004
   0.18873574605298218E-007  -0.359523328E-004
   0.18875115305265998E-007  -0.363361250E-004
   0.18876656005233777E-007  -0.367177781E-004
   0.18878196705201557E-007  -0.370972739E-004
   0.18879737405169336E-007  -0.374745832E-004
   0.18881278105137116E-007  -0.378496734E-004
   0.18882818805104895E-007  -0.382225226E-004
   0.18884359505072675E-007  -0.385930944E-004
   0.18885900205040454E-007  -0.389613779E-004
   0.18887440905008233E-007  -0.393273694E-004
   0.18888981604976013E-007  -0.396910364E-004
   0.18890522304943792E-007  -0.400523750E-004
   0.18892063004911572E-007  -0.404113671E-004
   0.18893603704879351E-007  -0.407679690E-004
   0.18895144404847131E-007  -0.411221736E-004
   0.18896685104814910E-007  -0.414739625E-004
   0.18898225804782690E-007  -0.418233321E-004
   0.18899766504750469E-007  -0.421702753E-004
   0.18901307204718248E-007  -0.425147773E-004
   0.18902847904686028E-007  -0.428567946E-004
   0.18904388604653807E-007  -0.431962872E-004
   0.18905929304621587E-007  -0.435332258E-004
   0.18907470004589366E-007  -0.438676070E-004
   0.18909010704557146E-007  -0.441994307E-004
   0.18910551404524925E-007  -0.445286860E-004
   0.18912092104492705E-007  -0.448553546E-004
   0.18913632804460484E-007  -0.451793858E-004
   0.18915173504428263E-007  -0.455007503E-004
   0.18916714204396043E-007  -0.458194336E-004
   0.18918254904363822E-007  -0.461354321E-004
   0.18919795604331602E-007  -0.464487312E-004
   0.18921336304299381E-007  -0.467593163E-004
   0.18922877004267161E-007  -0.470671694E-004
   0.18924417704234940E-007  -0.473722648E-004
   0.18925958404202720E-007  -0.476745736E-004
   0.18927499104170499E-007  -0.479740993E-004
   0.18929039804138278E-007  -0.482708310E-004
   0.18930580504106058E-007  -0.485647397E-004
   0.18932121204073837E-007  -0.488558217E-004
   0.18933661904041617E-007  -0.491440296E-004
   0.18935202604009396E-007  -0.494293636E-004
   0.18936743303977176E-007  -0.497118090E-004
   0.18938284003944955E-007  -0.499913731E-004
   0.18939824703912735E-007  -0.502680195E-004
   0.18941365403880514E-007  -0.505417484E-004
   0.18942906103848293E-007  -0.508125304E-004
   0.18944446803816073E-007  -0.510803329E-004
   0.18945987503783852E-007  -0.513451487E-004
   0.18947528203751632E-007  -0.516069849E-004
   0.18949068903719411E-007  -0.518658162E-004
   0.18950609603687191E-007  -0.521216280E-004
   0.18952150303654970E-007  -0.523744166E-004
   0.18953691003622750E-007  -0.526241420E-004
   0.18955231703590529E-007  -0.528707860E-004
   0.18956772403558309E-007  -0.531143560E-004
   0.18958313103526088E-007  -0.533548373E-004
   0.18959853803493867E-007  -0.535922154E-004
   0.18961394503461647E-007  -0.538264721E-004
   0.18962935203429426E-007  -0.540575893E-004
   0.18964475903397206E-007  -0.542855450E-004
   0.18966016603364985E-007  -0.545103285E-004
   0.18967557303332765E-007  -0.547319323E-004
   0.18969098003300544E-007  -0.549503711E-004
   0.18970638703268324E-007  -0.551656231E-004
   0.18972179403236103E-007  -0.553776699E-004
   0.18973720103203882E-007  -0.555864863E-004
   0.18975260803171662E-007  -0.557920648E-004
   0.18976801503139441E-007  -0.559943728E-004
   0.18978342203107221E-007  -0.561934321E-004
   0.18979882903075000E-007  -0.563892536E-004
   0.18981423603042780E-007  -0.565817936E-004
   0.18982964303010559E-007  -0.567710558E-004
   0.18984505002978339E-007  -0.569570038E-004
   0.18986045702946118E-007  -0.571396340E-004
   0.18987586402913897E-007  -0.573189573E-004
   0.18989127102881677E-007  -0.574949627E-004
   0.18990667802849456E-007  -0.576676248E-004
   0.18992208502817236E-007  -0.578369691E-004
   0.18993749202785015E-007  -0.580029409E-004
   0.18995289902752795E-007  -0.581655513E-004
   0.18996830602720574E-007  -0.583247784E-004
   0.18998371302688354E-007  -0.584806185E-004
   0.18999912002656133E-007  -0.586330789E-004
   0.19001452702623912E-007  -0.587821414E-004
   0.19002993402591692E-007  -0.589278061E-004
   0.19004534102559471E-007  -0.590700547E-004
   0.19006074802527251E-007  -0.592088691E-004
   0.19007615502495030E-007  -0.593442346E-004
   0.19009156202462810E-007  -0.594761659E-004
   0.19010696902430589E-007  -0.596046448E-004
   0.19012237602398369E-007  -0.597296676E-004
   0.19013778302366148E-007  -0.598512343E-004
   0.19015319002333927E-007  -0.599693230E-004
   0.19016859702301707E-007  -0.600839339E-004
   0.19018400402269486E-007  -0.601950669E-004
   0.19019941102237266E-007  -0.603027074E-004
   0.19021481802205045E-007  -0.604068700E-004
   0.19023022502172825E-007  -0.605075293E-004
   0.19024563202140604E-007  -0.606046742E-004
   0.19026103902108384E-007  -0.606983303E-004
   0.19027644602076163E-007  -0.607884649E-004
   0.19029185302043942E-007  -0.608750852E-004
   0.19030726002011722E-007  -0.609581948E-004
   0.19032266701979501E-007  -0.610377683E-004
   0.19033807401947281E-007  -0.611138094E-004
   0.19035348101915060E-007  -0.611863361E-004
   0.19036888801882840E-007  -0.612553049E-004
   0.19038429501850619E-007  -0.613207521E-004
   0.19039970201818399E-007  -0.613826414E-004
   0.19041510901786178E-007  -0.614409801E-004
   0.19043051601753958E-007  -0.614957680E-004
   0.19044592301721737E-007  -0.615469980E-004
   0.19046133001689516E-007  -0.615946556E-004
   0.19047673701657296E-007  -0.616387697E-004
   0.19049214401625075E-007  -0.616793259E-004
   0.19050755101592855E-007  -0.617163023E-004
   0.19052295801560634E-007  -0.617497135E-004
   0.19053836501528414E-007  -0.617795449E-004
   0.19055377201496193E-007  -0.618058039E-004
   0.19056917901463973E-007  -0.618284976E-004
   0.19058458601431752E-007  -0.618476261E-004
   0.19059999301399531E-007  -0.618631893E-004
   0.19061540001367311E-007  -0.618751728E-004
   0.19063080701335090E-007  -0.618835838E-004
   0.19064621401302870E-007  -0.618884151E-004
   0.19066162101270649E-007  -0.618896520E-004
   0.19067702801238429E-007  -0.618873237E-004
   0.19069243501206208E-007  -0.618814374E-004
   0.19070784201173988E-007  -0.618719860E-004
   0.19072324901141767E-007  -0.618589620E-004
   0.19073865601109546E-007  -0.618423655E-004
   0.19075406301077326E-007  -0.618221893E-004
   0.19076947001045105E-007  -0.617984624E-004
   0.19078487701012885E-007  -0.617711630E-004
   0.19080028400980664E-007  -0.617402911E-004
   0.19081569100948444E-007  -0.617058613E-004
   0.19083109800916223E-007  -0.616678735E-004
   0.19084650500884003E-007  -0.616263424E-004
   0.19086191200851782E-007  -0.615812387E-004
   0.19087731900819561E-007  -0.615325844E-004
   0.19089272600787341E-007  -0.614803794E-004
   0.19090813300755120E-007  -0.614246164E-004
   0.19092354000722900E-007  -0.613653101E-004
   0.19093894700690679E-007  -0.613024677E-004
   0.19095435400658459E-007  -0.612360891E-004
   0.19096976100626238E-007  -0.611662035E-004
   0.19098516800594018E-007  -0.610927673E-004
   0.19100057500561797E-007  -0.610158022E-004
   0.19101598200529576E-007  -0.609353083E-004
   0.19103138900497356E-007  -0.608513074E-004
   0.19104679600465135E-007  -0.607637885E-004
   0.19106220300432915E-007  -0.606727663E-004
   0.19107761000400694E-007  -0.605782625E-004
   0.19109301700368474E-007  -0.604802444E-004
   0.19110842400336253E-007  -0.603787339E-004
   0.19112383100304033E-007  -0.602737273E-004
   0.19113923800271812E-007  -0.601652646E-004
   0.19115464500239591E-007  -0.600533313E-004
   0.19117005200207371E-007  -0.599379455E-004
   0.19118545900175150E-007  -0.598191109E-004
   0.19120086600142930E-007  -0.596968239E-004
   0.19121627300110709E-007  -0.595710844E-004
   0.19123168000078489E-007  -0.594419362E-004
   0.19124708700046268E-007  -0.593093464E-004
   0.19126249400014048E-007  -0.591733624E-004
   0.19127790099981827E-007  -0.590339660E-004
   0.19129330799949607E-007  -0.588911607E-004
   0.19130871499917386E-007  -0.587449540E-004
   0.19132412199885165E-007  -0.585953567E-004
   0.19133952899852945E-007  -0.584423724E-004
   0.19135493599820724E-007  -0.582860193E-004
   0.19137034299788504E-007  -0.581263266E-004
   0.19138574999756283E-007  -0.579632724E-004
   0.19140115699724063E-007  -0.577968603E-004
   0.19141656399691842E-007  -0.576271013E-004
   0.19143197099659622E-007  -0.574540209E-004
   0.19144737799627401E-007  -0.572776262E-004
   0.19146278499595180E-007  -0.570979246E-004
   0.19147819199562960E-007  -0.569149415E-004
   0.19149359899530739E-007  -0.567286588E-004
   0.19150900599498519E-007  -0.565390837E-004
   0.19152441299466298E-007  -0.563462600E-004
   0.19153981999434078E-007  -0.561501802E-004
   0.19155522699401857E-007  -0.559508881E-004
   0.19157063399369637E-007  -0.557483654E-004
   0.19158604099337416E-007  -0.555426377E-004
   0.19160144799305195E-007  -0.553337013E-004
   0.19161685499272975E-007  -0.551215671E-004
   0.19163226199240754E-007  -0.549062606E-004
   0.19164766899208534E-007  -0.546877818E-004
   0.19166307599176313E-007  -0.544661598E-004
   0.19167848299144093E-007  -0.542413909E-004
   0.19169388999111872E-007  -0.540134824E-004
   0.19170929699079652E-007  -0.537824562E-004
   0.19172470399047431E-007  -0.535483305E-004
   0.19174011099015210E-007  -0.533111161E-004
   0.19175551798982990E-007  -0.530708312E-004
   0.19177092498950769E-007  -0.528274868E-004
   0.19178633198918549E-007  -0.525810756E-004
   0.19180173898886328E-007  -0.523316266E-004
   0.19181714598854108E-007  -0.520791546E-004
   0.19183255298821887E-007  -0.518236811E-004
   0.19184795998789667E-007  -0.515652209E-004
   0.19186336698757446E-007  -0.513038030E-004
   0.19187877398725225E-007  -0.510394129E-004
   0.19189418098693005E-007  -0.507720506E-004
   0.19190958798660784E-007  -0.505017415E-004
   0.19192499498628564E-007  -0.502285111E-004
   0.19194040198596343E-007  -0.499523994E-004
   0.19195580898564123E-007  -0.496733992E-004
   0.19197121598531902E-007  -0.493915431E-004
   0.19198662298499682E-007  -0.491068204E-004
   0.19200202998467461E-007  -0.488192563E-004
   0.19201743698435240E-007  -0.485288547E-004
   0.19203284398403020E-007  -0.482356554E-004
   0.19204825098370799E-007  -0.479396913E-004
   0.19206365798338579E-007  -0.476409732E-004
   0.19207906498306358E-007  -0.473394903E-004
   0.19209447198274138E-007  -0.470352497E-004
   0.19210987898241917E-007  -0.467282807E-004
   0.19212528598209697E-007  -0.464186196E-004
   0.19214069298177476E-007  -0.461062737E-004
   0.19215609998145255E-007  -0.457912865E-004
   0.19217150698113035E-007  -0.454736510E-004
   0.19218691398080814E-007  -0.451533597E-004
   0.19220232098048594E-007  -0.448304636E-004
   0.19221772798016373E-007  -0.445049554E-004
   0.19223313497984153E-007  -0.441768680E-004
   0.19224854197951932E-007  -0.438462230E-004
   0.19226394897919712E-007  -0.435130496E-004
   0.19227935597887491E-007  -0.431773515E-004
   0.19229476297855271E-007  -0.428391431E-004
   0.19231016997823050E-007  -0.424984428E-004
   0.19232557697790829E-007  -0.421552722E-004
   0.19234098397758609E-007  -0.418096606E-004
   0.19235639097726388E-007  -0.414616334E-004
   0.19237179797694168E-007  -0.411112014E-004
   0.19238720497661947E-007  -0.407583757E-004
   0.19240261197629727E-007  -0.404031707E-004
   0.19241801897597506E-007  -0.400456338E-004
   0.19243342597565286E-007  -0.396857758E-004
   0.19244883297533065E-007  -0.393236187E-004
   0.19246423997500844E-007  -0.389591987E-004
   0.19247964697468624E-007  -0.385925086E-004
   0.19249505397436403E-007  -0.382235812E-004
   0.19251046097404183E-007  -0.378524419E-004
   0.19252586797371962E-007  -0.374790907E-004
   0.19254127497339742E-007  -0.371035640E-004
   0.19255668197307521E-007  -0.367258763E-004
   0.19257208897275301E-007  -0.363460713E-004
   0.19258749597243080E-007  -0.359641563E-004
   0.19260290297210859E-007  -0.355801494E-004
   0.19261830997178639E-007  -0.351940835E-004
   0.19263371697146418E-007  -0.348059548E-004
   0.19264912397114198E-007  -0.344157925E-004
   0.19266453097081977E-007  -0.340236256E-004
   0.19267993797049757E-007  -0.336294906E-004
   0.19269534497017536E-007  -0.332334021E-004
   0.19271075196985316E-007  -0.328353926E-004
   0.19272615896953095E-007  -0.324354587E-004
   0.19274156596920874E-007  -0.320336294E-004
   0.19275697296888654E-007  -0.316299229E-004
   0.19277237996856433E-007  -0.312243719E-004
   0.19278778696824213E-007  -0.308170056E-004
   0.19280319396791992E-007  -0.304078403E-004
   0.19281860096759772E-007  -0.299969088E-004
   0.19283400796727551E-007  -0.295842292E-004
   0.19284941496695331E-007  -0.291698216E-004
   0.19286482196663110E-007  -0.287537132E-004
   0.19288022896630889E-007  -0.283359204E-004
   0.19289563596598669E-007  -0.279164742E-004
   0.19291104296566448E-007  -0.274953964E-004
   0.19292644996534228E-007  -0.270727087E-004
   0.19294185696502007E-007  -0.266484330E-004
   0.19295726396469787E-007  -0.262226004E-004
   0.19297267096437566E-007  -0.257952252E-004
   0.19298807796405346E-007  -0.253663493E-004
   0.19300348496373125E-007  -0.249359982E-004
   0.19301889196340904E-007  -0.245041920E-004
   0.19303429896308684E-007  -0.240709505E-004
   0.19304970596276463E-007  -0.236362939E-004
   0.19306511296244243E-007  -0.232002512E-004
   0.19308051996212022E-007  -0.227628516E-004
   0.19309592696179802E-007  -0.223241186E-004
   0.19311133396147581E-007  -0.218840960E-004
   0.19312674096115361E-007  -0.214427837E-004
   0.19314214796083140E-007  -0.210002163E-004
   0.19315755496050920E-007  -0.205563992E-004
   0.19317296196018699E-007  -0.201113617E-004
   0.19318836895986478E-007  -0.196651363E-004
   0.19320377595954258E-007  -0.192177504E-004
   0.19321918295922037E-007  -0.187692513E-004
   0.19323458995889817E-007  -0.183196371E-004
   0.19324999695857596E-007  -0.178689370E-004
   0.19326540395825376E-007  -0.174171728E-004
   0.19328081095793155E-007  -0.169643754E-004
   0.19329621795760935E-007  -0.165105903E-004
   0.19331162495728714E-007  -0.160558411E-004
   0.19332703195696493E-007  -0.156001552E-004
   0.19334243895664273E-007  -0.151435479E-004
   0.19335784595632052E-007  -0.146860375E-004
   0.19337325295599832E-007  -0.142276549E-004
   0.19338865995567611E-007  -0.137684337E-004
   0.19340406695535391E-007  -0.133083959E-004
   0.19341947395503170E-007  -0.128475804E-004
   0.19343488095470950E-007  -0.123860054E-004
   0.19345028795438729E-007  -0.119237011E-004
   0.19346569495406508E-007  -0.114606892E-004
   0.19348110195374288E-007  -0.109969915E-004
   0.19349650895342067E-007  -0.105326235E-004
   0.19351191595309847E-007  -0.100676207E-004
   0.19352732295277626E-007  -0.960201305E-005
   0.19354272995245406E-007  -0.913582790E-005
   0.19355813695213185E-007  -0.866909431E-005
   0.19357354395180965E-007  -0.820184232E-005
   0.19358895095148744E-007  -0.773408829E-005
   0.19360435795116523E-007  -0.726586904E-005
   0.19361976495084303E-007  -0.679719915E-005
   0.19363517195052082E-007  -0.632811862E-005
   0.19365057895019862E-007  -0.585866610E-005
   0.19366598594987641E-007  -0.538886889E-005
   0.19368139294955421E-007  -0.491874653E-005
   0.19369679994923200E-007  -0.444831676E-005
   0.19371220694890980E-007  -0.397760277E-005
   0.19372761394858759E-007  -0.350662913E-005
   0.19374302094826538E-007  -0.303543948E-005
   0.19375842794794318E-007  -0.256406497E-005
   0.19377383494762097E-007  -0.209252357E-005
   0.19378924194729877E-007  -0.162083575E-005
   0.19380464894697656E-007  -0.114902218E-005
   0.19382005594665436E-007  -0.677109824E-006
   0.19383546294633215E-007  -0.205137326E-006
   0.19385086994600995E-007   0.266851430E-006
   0.19386627694568774E-007   0.738830465E-006
   0.19388168394536553E-007   0.121077801E-005
   0.19389709094504333E-007   0.168267877E-005
   0.19391249794472112E-007   0.215450200E-005
   0.19392790494439892E-007   0.262622461E-005
   0.19394331194407671E-007   0.309781672E-005
   0.19395871894375451E-007   0.356924852E-005
   0.19397412594343230E-007   0.404049342E-005
   0.19398953294311010E-007   0.451152164E-005
   0.19400493994278789E-007   0.498230793E-005
   0.19402034694246569E-007   0.545282728E-005
   0.19403575394214348E-007   0.592303877E-005
   0.19405116094182127E-007   0.639291284E-005
   0.19406656794149907E-007   0.686243175E-005
   0.19408197494117686E-007   0.733157412E-005
   0.19409738194085466E-007   0.780031678E-005
   0.19411278894053245E-007   0.826862561E-005
